time,speed,Voltage_V,Current_A,Power_W,wattHour_Wh,loadVoltage_V,current_A,power_W,avgMotorCurrent
00:24:35,26.62,26.10,3.79,98.92,26.11,24.60,4.12,101.24,4.00
00:24:36,26.59,26.10,3.76,98.14,26.13,24.58,4.23,104.03,3.96
00:24:37,26.36,26.10,3.71,96.83,26.16,24.64,3.91,96.34,3.91
00:24:38,26.65,26.10,3.60,93.96,26.19,24.69,3.63,89.51,3.80
00:24:39,26.51,26.10,3.53,92.13,26.21,24.71,3.53,87.13,3.72
00:24:40,26.57,26.10,3.60,93.96,26.22,24.70,3.57,88.23,3.79
00:24:41,26.53,26.10,3.53,92.13,26.26,24.68,3.65,90.15,3.72
00:24:42,26.77,26.10,3.49,91.09,26.29,24.68,3.68,90.73,3.68
00:24:43,26.65,26.10,3.52,91.87,26.31,24.61,3.99,98.16,3.71
00:24:44,26.64,26.10,3.65,95.27,26.34,24.62,3.99,98.07,3.84
00:24:45,26.51,26.10,3.63,94.74,26.36,24.57,4.22,103.59,3.82
00:24:46,26.68,26.10,3.53,92.13,26.39,24.68,3.53,87.20,3.72
00:24:47,26.74,26.10,3.40,88.74,26.41,24.67,3.69,91.09,3.58
00:24:48,26.63,26.10,3.38,88.22,26.44,24.71,3.44,84.95,3.56
00:24:49,26.75,26.10,3.40,88.74,26.46,24.70,3.48,86.00,3.58
00:24:50,26.54,26.10,3.39,88.48,26.49,24.75,3.22,79.62,3.57
00:24:51,26.63,26.10,3.36,87.70,26.51,24.74,3.26,80.63,3.54
00:24:52,26.70,26.10,3.35,87.43,26.53,24.68,3.62,89.25,3.52
00:24:53,26.77,26.10,3.25,84.83,26.56,24.71,3.41,84.23,3.42
00:24:54,26.77,26.10,3.28,85.61,26.58,24.69,3.53,87.01,3.45
00:24:55,26.85,26.10,3.28,85.61,26.60,24.64,3.76,92.70,3.45
00:24:56,26.93,26.10,3.28,85.61,26.63,24.66,3.61,89.10,3.45
00:24:57,26.63,26.60,3.10,82.46,26.65,24.73,3.31,81.68,3.27
00:24:58,17.31,26.10,0.07,1.83,26.65,25.37,0.03,0.78,0.12
00:24:59,9.52,26.10,0.04,1.04,26.65,25.38,0.02,0.66,0.12
00:25:00,3.47,26.10,0.01,0.26,26.65,25.39,0.03,0.79,0.11
00:25:01,0.09,26.10,0.00,0.00,26.65,25.40,0.03,0.67,0.08
00:25:02,0.02,26.10,0.00,0.00,26.65,25.41,0.03,0.92,0.07
00:25:03,0.01,26.10,0.00,0.00,26.65,25.42,0.03,0.73,0.07
00:25:04,0.01,26.10,0.00,0.00,26.65,25.43,0.03,0.73,0.07
00:25:04,0.01,26.10,0.00,0.00,26.65,25.43,0.03,0.81,0.07
00:25:05,0.00,26.00,0.00,0.00,26.65,25.44,0.04,1.05,0.07
00:25:06,0.00,26.10,0.00,0.00,26.65,25.44,0.04,0.99,0.07
00:25:07,0.00,26.10,0.00,0.00,26.65,25.45,0.02,0.60,0.07
00:25:08,0.00,26.10,0.00,0.00,26.65,25.46,0.02,0.58,0.07
00:25:09,0.00,26.10,0.00,0.00,26.65,25.46,0.03,0.64,0.07
00:25:10,22.08,26.10,1.55,40.45,26.65,24.55,4.74,116.15,2.49
00:25:11,22.40,26.10,4.40,114.84,26.69,24.59,4.50,110.58,5.34
00:25:12,22.62,26.10,4.42,115.36,26.72,24.58,4.48,110.02,5.31
00:25:13,22.51,26.00,4.42,114.92,26.75,24.56,4.45,109.34,5.30
00:25:14,23.00,26.10,4.43,115.62,26.78,24.56,4.42,108.54,5.25
00:25:15,23.21,26.10,4.42,115.36,26.81,24.57,4.48,110.08,5.19
00:25:16,23.35,26.10,4.43,115.62,26.84,24.56,4.48,110.00,5.16
00:25:17,23.65,26.00,4.44,115.44,26.88,24.55,4.47,109.73,5.13
00:25:18,23.78,26.10,4.45,116.14,26.91,24.54,4.43,108.67,5.09
00:25:19,24.09,26.00,4.44,115.44,26.94,24.52,4.43,108.49,5.06
00:25:20,24.30,26.10,4.45,116.14,26.97,24.53,4.49,110.14,5.03
00:25:21,24.53,26.10,4.46,116.41,27.00,24.53,4.43,108.58,5.02
00:25:22,24.50,26.10,4.46,116.41,27.03,24.50,4.47,109.56,4.97
00:25:23,24.73,26.00,4.46,115.96,27.07,24.49,4.51,110.49,4.95
00:25:24,25.06,26.10,4.46,116.41,27.10,24.50,4.46,109.33,4.92
00:25:25,25.04,26.10,4.45,116.14,27.13,24.47,4.52,110.69,4.87
00:25:26,25.30,26.00,4.47,116.22,27.16,24.47,4.52,110.44,4.86
00:25:27,25.41,26.00,4.46,115.96,27.19,24.44,4.67,114.21,4.81
00:25:28,25.85,26.10,4.44,115.88,27.23,24.44,4.62,112.88,4.75
00:25:29,25.82,26.10,4.43,115.62,27.26,24.43,4.66,113.78,4.74
00:25:30,25.87,26.10,4.42,115.36,27.29,24.44,4.59,112.18,4.71
00:25:31,26.03,26.10,4.38,114.32,27.32,24.43,4.60,112.35,4.66
00:25:32,26.03,26.10,4.32,112.75,27.35,24.45,4.48,109.41,4.58
00:25:33,26.08,26.00,4.26,110.76,27.38,24.45,4.45,108.69,4.51
00:25:34,26.18,26.10,4.15,108.32,27.41,24.45,4.46,109.04,4.39
00:25:35,26.36,26.10,4.02,104.92,27.44,24.46,4.36,106.69,4.25
00:25:36,26.36,26.10,3.91,102.05,27.47,24.48,4.28,104.74,4.13
00:25:37,26.42,26.10,3.87,101.01,27.50,24.49,4.15,101.68,4.08
00:25:38,26.22,26.10,3.83,99.96,27.52,24.56,3.85,94.44,4.04
00:25:39,26.38,26.10,3.83,99.96,27.55,24.48,4.25,104.06,4.04
00:25:40,26.45,26.10,3.84,100.22,27.58,24.45,4.37,106.72,4.05
00:25:41,26.47,26.10,3.85,100.49,27.60,24.46,4.33,105.85,4.06
00:25:42,21.64,26.10,0.11,2.87,27.62,25.28,0.03,0.76,0.14
00:25:43,13.51,26.00,0.05,1.30,27.62,25.30,0.03,0.95,0.12
00:25:44,6.65,26.10,0.03,0.78,27.62,25.32,0.04,0.98,0.12
00:25:45,1.07,26.10,0.00,0.00,27.62,25.33,0.05,1.19,0.10
00:25:46,0.03,26.10,0.00,0.00,27.62,25.34,0.02,0.58,0.02
00:25:47,0.02,26.10,0.00,0.00,27.62,25.35,0.04,0.98,0.02
00:25:48,0.01,26.10,0.00,0.00,27.62,25.36,0.03,0.78,0.02
00:25:49,0.01,26.00,0.00,0.00,27.62,25.36,0.04,1.02,0.02
00:25:50,0.01,26.10,0.00,0.00,27.62,25.37,0.02,0.66,0.02
00:25:50,0.00,26.10,0.00,0.00,27.62,25.38,0.04,1.05,0.02
00:25:51,0.00,26.10,0.00,0.00,27.62,25.38,0.03,0.78,0.02
00:25:52,0.00,26.10,0.00,0.00,27.62,25.39,0.03,0.92,0.02
00:25:53,0.00,26.10,0.00,0.00,27.62,25.40,0.03,0.75,0.02
00:25:54,0.00,26.10,0.00,0.00,27.62,25.40,0.02,0.55,0.02
00:25:55,0.00,26.10,0.00,0.00,27.62,25.41,0.03,0.70,0.02
00:25:56,0.00,26.00,0.00,0.00,27.62,25.41,0.03,0.87,0.02
00:25:57,0.00,26.10,0.00,0.00,27.62,25.42,0.03,0.72,0.02
00:25:58,0.00,26.10,0.00,0.00,27.62,25.42,0.03,0.73,0.02
00:25:59,0.00,26.10,0.00,0.00,27.62,25.43,0.03,0.73,0.02
00:26:00,0.00,26.10,0.00,0.00,27.62,25.43,0.04,1.14,0.02
00:26:01,19.91,26.00,1.59,41.34,27.62,24.54,4.72,115.75,2.61
00:26:02,20.14,26.00,4.41,114.66,27.66,24.53,4.63,113.59,5.80
00:26:03,20.54,26.10,4.41,115.10,27.69,24.52,4.66,114.23,5.73
00:26:04,20.77,26.10,4.41,115.10,27.72,24.52,4.62,113.36,5.68
00:26:05,21.13,26.00,4.41,114.66,27.75,24.50,4.63,113.51,5.61
00:26:06,21.42,26.00,4.41,114.66,27.78,24.50,4.56,111.65,5.56
00:26:07,21.43,26.10,4.42,115.36,27.81,24.48,4.59,112.41,5.51
00:26:08,21.65,26.10,4.42,115.36,27.84,24.48,4.50,110.26,5.48
00:26:09,22.01,26.00,4.41,114.66,27.87,24.47,4.51,110.38,5.41
00:26:10,22.29,26.10,4.41,115.10,27.91,24.48,4.52,110.73,5.36
00:26:11,22.42,26.10,4.41,115.10,27.94,24.46,4.50,110.03,5.34
00:26:12,22.64,26.10,4.42,115.36,27.97,24.47,4.56,111.65,5.28
00:26:13,22.80,26.10,4.42,115.36,28.00,24.46,4.40,107.67,5.26
00:26:14,23.08,26.10,4.43,115.62,28.03,24.47,4.49,109.74,5.24
00:26:15,23.25,26.10,4.43,115.62,28.06,24.45,4.42,107.97,5.21
00:26:16,23.36,26.10,4.44,115.88,28.10,24.46,4.50,110.14,5.19
00:26:17,23.67,26.10,4.44,115.88,28.13,24.46,4.50,110.00,5.14
00:26:18,23.80,26.10,4.44,115.88,28.16,24.44,4.42,107.99,5.10
00:26:19,23.96,26.10,4.45,116.14,28.19,24.45,4.35,106.31,5.10
00:26:20,24.16,26.10,4.45,116.14,28.22,24.45,4.47,109.28,5.07
00:26:21,24.29,26.10,4.45,116.14,28.25,24.45,4.43,108.32,5.03
00:26:22,24.42,26.10,4.45,116.14,28.28,24.41,4.50,109.83,5.00
00:26:23,24.36,26.00,4.45,115.70,28.32,24.42,4.49,109.51,4.98
00:26:24,24.82,26.10,4.46,116.41,28.35,24.41,4.41,107.56,4.97
00:26:25,24.83,26.10,4.46,116.41,28.38,24.41,4.52,110.17,4.93
00:26:26,25.04,26.00,4.46,115.96,28.41,24.39,4.54,110.78,4.91
00:26:27,25.18,26.10,4.46,116.41,28.44,24.39,4.54,110.58,4.88
00:26:28,25.19,26.10,4.46,116.41,28.48,24.36,4.64,113.08,4.85
00:26:29,25.66,26.10,4.47,116.67,28.51,24.36,4.60,111.92,4.82
00:26:30,25.85,26.00,4.43,115.18,28.54,24.35,4.67,113.77,4.74
00:26:31,25.83,26.10,4.40,114.84,28.57,24.35,4.66,113.42,4.69
00:26:32,25.97,26.10,4.39,114.58,28.60,24.34,4.64,112.96,4.68
00:26:33,26.04,26.10,4.34,113.27,28.63,24.34,4.63,112.63,4.61
00:26:34,25.97,26.10,4.18,109.10,28.66,24.41,4.24,103.56,4.42
00:26:35,26.22,26.10,4.01,104.66,28.69,24.41,4.29,104.69,4.24
00:26:36,26.58,26.10,3.85,100.49,28.72,24.42,4.19,102.29,4.07
00:26:36,26.60,26.10,3.69,96.31,28.75,24.44,4.14,101.14,3.89
00:26:37,26.69,26.10,3.57,93.18,28.77,24.47,3.95,96.62,3.76
00:26:38,26.73,26.10,3.47,90.57,28.80,24.51,3.76,92.18,3.66
00:26:39,26.90,26.10,3.36,87.70,28.82,24.48,3.87,94.73,3.54
00:26:40,26.82,26.10,3.32,86.65,28.84,24.57,3.36,82.47,3.50
00:26:41,26.85,26.10,3.28,85.61,28.87,24.57,3.41,83.69,3.46
00:26:42,23.34,26.10,1.10,28.71,28.88,25.22,0.02,0.61,1.17
00:26:43,15.09,26.10,0.06,1.57,28.88,25.23,0.04,1.14,0.11
00:26:44,7.81,26.10,0.03,0.78,28.88,25.25,0.03,0.81,0.12
00:26:45,1.98,26.10,0.01,0.26,28.88,25.26,0.04,1.17,0.10
00:26:46,0.05,26.10,0.00,0.00,28.88,25.27,0.03,0.67,0.09
00:26:47,0.02,26.10,0.00,0.00,28.88,25.28,0.03,0.78,0.09
00:26:48,0.01,26.10,0.00,0.00,28.88,25.29,0.04,1.04,0.09
00:26:49,0.01,26.10,0.00,0.00,28.88,25.29,0.04,1.02,0.09
00:26:50,0.01,26.10,0.00,0.00,28.88,25.30,0.03,0.81,0.09
00:26:51,0.00,26.10,0.00,0.00,28.88,25.31,0.03,0.79,0.09
00:26:52,0.00,26.10,0.00,0.00,28.88,25.32,0.04,1.02,0.09
00:26:53,23.51,26.10,3.03,79.08,28.89,24.47,4.37,106.78,4.18
00:26:54,23.71,26.10,4.44,115.88,28.93,24.47,4.45,108.72,5.15
00:26:55,23.88,26.10,4.45,116.14,28.96,24.45,4.48,109.41,5.11
00:26:56,24.01,26.00,4.45,115.70,28.99,24.45,4.44,108.37,5.09
00:26:57,23.99,26.10,4.44,115.88,29.02,24.42,4.45,108.72,5.05
00:26:58,24.27,26.00,4.45,115.70,29.05,24.42,4.43,108.12,5.03
00:26:59,24.52,26.10,4.46,116.41,29.08,24.40,4.46,108.69,5.01
00:27:00,24.46,26.00,4.46,115.96,29.12,24.40,4.44,108.31,4.99
00:27:01,24.69,26.10,4.45,116.14,29.15,24.38,4.54,110.69,4.96
00:27:02,24.63,26.00,4.46,115.96,29.18,24.37,4.52,110.17,4.93
00:27:03,25.06,26.10,4.47,116.67,29.21,24.38,4.46,108.69,4.94
00:27:04,24.88,26.10,4.46,116.41,29.24,24.35,4.56,111.04,4.90
00:27:05,25.23,26.10,4.47,116.67,29.27,24.37,4.52,110.11,4.89
00:27:06,25.15,26.10,4.46,116.41,29.31,24.34,4.58,111.51,4.86
00:27:07,25.30,26.10,4.47,116.67,29.34,24.35,4.53,110.28,4.85
00:27:08,25.23,26.10,4.46,116.41,29.37,24.31,4.65,113.11,4.83
00:27:09,25.53,26.10,4.46,116.41,29.40,24.31,4.69,114.03,4.81
00:27:10,25.83,26.10,4.46,116.41,29.44,24.30,4.71,114.32,4.79
00:27:11,25.69,26.10,4.44,115.88,29.47,24.30,4.67,113.54,4.74
00:27:12,25.92,26.10,4.42,115.36,29.50,24.29,4.68,113.60,4.72
00:27:13,25.91,26.10,4.37,114.06,29.53,24.29,4.68,113.71,4.64
00:27:14,25.94,26.00,4.36,113.36,29.56,24.30,4.65,112.84,4.63
00:27:15,26.16,26.10,4.27,111.45,29.59,24.30,4.61,112.00,4.52
00:27:16,26.39,26.10,4.10,107.01,29.62,24.32,4.48,108.98,4.33
00:27:17,26.22,26.00,4.01,104.26,29.65,24.31,4.51,109.50,4.24
00:27:18,26.48,26.10,3.85,100.49,29.68,24.43,3.88,94.70,4.06
00:27:19,26.51,26.10,3.70,96.57,29.70,24.47,3.65,89.28,3.90
00:27:20,26.59,26.10,3.51,91.61,29.73,24.48,3.62,88.62,3.70
00:27:21,26.43,26.10,3.56,92.92,29.75,24.48,3.56,87.19,3.75
00:27:22,26.67,26.10,3.40,88.74,29.78,24.45,3.78,92.27,3.58
00:27:23,26.89,26.10,3.32,86.65,29.80,24.48,3.59,87.86,3.50
00:27:24,26.89,26.10,3.36,87.70,29.83,24.47,3.66,89.58,3.54
00:27:24,26.90,26.10,3.34,87.17,29.85,24.45,3.72,90.90,3.52
00:27:25,26.98,26.10,3.25,84.83,29.87,24.47,3.64,88.94,3.43
00:27:26,27.03,26.10,3.12,81.43,29.90,24.51,3.42,83.86,3.28
00:27:27,20.48,26.10,0.08,2.09,29.90,25.17,0.05,1.21,0.11
00:27:28,12.60,26.10,0.05,1.31,29.90,25.19,0.04,1.01,0.12
00:27:29,5.34,26.10,0.02,0.52,29.90,25.20,0.03,0.69,0.11
00:27:30,0.35,26.10,0.00,0.00,29.90,25.21,0.04,0.98,0.07
00:27:31,0.03,26.10,0.00,0.00,29.90,25.22,0.03,0.95,0.09
00:27:32,0.02,26.10,0.00,0.00,29.90,25.22,0.03,0.73,0.09
00:27:33,0.01,26.10,0.00,0.00,29.90,25.23,0.03,0.66,0.09
00:27:34,0.01,26.00,0.00,0.00,29.90,25.24,0.03,0.73,0.09
00:27:35,0.01,26.10,0.00,0.00,29.90,25.25,0.04,1.16,0.09
00:27:36,0.00,26.00,0.00,0.00,29.90,25.26,0.05,1.19,0.09
00:27:37,0.00,26.10,0.00,0.00,29.90,25.26,0.04,0.96,0.09
00:27:38,0.00,26.10,0.00,0.00,29.90,25.27,0.04,1.05,0.09
00:27:39,0.00,26.10,0.00,0.00,29.90,25.27,0.03,0.85,0.09
00:27:40,0.00,26.10,0.00,0.00,29.90,25.28,0.04,1.07,0.09
00:27:41,0.00,26.10,0.00,0.00,29.90,25.29,0.03,0.73,0.09
00:27:42,0.00,26.10,0.00,0.00,29.90,25.29,0.03,0.85,0.09
00:27:43,0.00,26.10,0.00,0.00,29.90,25.29,0.03,0.79,0.09
00:27:44,0.00,26.10,0.00,0.00,29.90,25.30,0.04,0.99,0.09
00:27:45,0.00,26.10,0.00,0.00,29.90,25.30,0.03,0.69,0.09
00:27:46,0.00,26.10,0.00,0.00,29.90,25.31,0.03,0.93,0.09
00:27:47,0.00,26.10,0.00,0.00,29.90,25.31,0.03,0.75,0.09
00:27:48,0.00,26.10,0.00,0.00,29.90,25.32,0.03,0.72,0.09
00:27:49,0.00,26.10,0.00,0.00,29.90,25.32,0.03,0.70,0.09
00:27:50,0.00,26.10,0.00,0.00,29.90,25.33,0.04,0.96,0.09
00:27:51,0.00,26.10,0.00,0.00,29.90,25.33,0.03,0.90,0.09
00:27:52,0.00,26.10,0.00,0.00,29.90,25.34,0.03,0.69,0.09
00:27:53,0.00,26.10,0.00,0.00,29.90,25.34,0.03,0.78,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.34,0.03,0.72,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.35,0.03,0.64,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.35,0.03,0.75,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.35,0.03,0.93,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.36,0.03,0.70,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.36,0.04,0.96,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.36,0.04,1.05,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.36,0.03,0.81,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.37,0.03,0.64,0.09
00:27:54,0.00,26.00,0.00,0.00,29.90,25.37,0.02,0.61,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.38,0.02,0.61,0.09
00:27:54,0.00,26.10,0.00,0.00,29.90,25.38,0.02,0.49,0.02
00:27:54,0.00,26.10,0.00,0.00,29.90,25.38,0.04,1.05,0.02
00:27:54,0.00,26.10,0.00,0.00,29.90,25.39,0.05,1.34,0.02
00:27:54,0.00,26.10,0.00,0.00,29.90,25.39,0.03,0.92,0.02
00:27:54,0.00,26.10,0.00,0.00,29.90,25.39,0.05,1.19,0.02
00:27:54,0.00,26.10,0.00,0.00,29.90,25.39,0.03,0.84,0.02
00:27:54,0.00,26.10,0.00,0.00,29.90,25.40,0.01,0.40,0.02
00:27:54,0.00,26.10,0.00,0.00,29.90,25.39,0.02,0.44,0.02
00:27:54,0.00,26.00,0.00,0.00,29.90,25.40,0.04,1.11,0.02
00:27:54,-1.57,26.10,0.00,0.00,29.90,25.41,0.04,1.14,0.08
00:27:54,-1.84,26.10,0.00,0.00,29.90,25.41,0.03,0.95,0.09
00:27:54,-0.14,26.10,0.00,0.00,29.90,25.41,0.03,0.72,0.05
00:27:54,-0.22,26.10,0.00,0.00,29.90,25.41,0.04,1.08,0.07
00:27:54,-0.50,26.10,0.00,0.00,29.90,25.41,0.03,0.78,0.06
00:27:54,-1.24,26.10,0.00,0.00,29.90,25.42,0.04,0.98,0.08
00:27:54,-1.82,26.10,0.00,0.00,29.90,25.42,0.03,0.93,0.09
00:27:54,-1.76,26.10,0.00,0.00,29.90,25.42,0.05,1.16,0.09
00:27:54,-1.94,26.10,0.00,0.00,29.90,25.43,0.04,1.01,0.09
00:27:54,-1.91,26.10,0.00,0.00,29.90,25.43,0.03,0.81,0.09
00:27:54,-1.68,26.10,0.00,0.00,29.90,25.43,0.03,0.87,0.09
00:27:54,-2.04,26.10,0.00,0.00,29.90,25.43,0.04,1.01,0.09
00:27:54,-2.23,26.10,0.00,0.00,29.90,25.43,0.02,0.53,0.10
00:27:54,-2.18,26.10,0.00,0.00,29.90,25.43,0.03,0.90,0.09
00:27:54,-2.60,26.10,0.00,0.00,29.90,25.44,0.03,0.84,0.10
00:27:54,-2.84,26.10,0.00,0.00,29.90,25.44,0.03,0.81,0.10
00:27:54,-2.72,26.10,0.00,0.00,29.90,25.44,0.03,0.90,0.10
00:27:54,-3.17,26.10,0.01,0.26,29.90,25.44,0.03,0.93,0.10
00:27:54,-3.69,26.10,0.01,0.26,29.90,25.45,0.03,0.82,0.11
00:27:54,-3.88,26.10,0.01,0.26,29.90,25.45,0.02,0.52,0.11
00:27:54,-3.86,26.10,0.01,0.26,29.90,25.45,0.03,0.87,0.11
00:27:54,-3.72,26.10,0.01,0.26,29.90,25.45,0.03,0.76,0.11
00:27:54,-3.83,26.10,0.01,0.26,29.90,25.46,0.03,0.87,0.11
00:27:54,-4.07,26.10,0.01,0.26,29.90,25.46,0.03,0.89,0.12
00:27:54,-4.04,26.10,0.01,0.26,29.90,25.46,0.04,1.02,0.11
00:27:54,-0.83,26.10,0.00,0.00,29.90,25.46,0.03,0.92,0.08
00:27:54,-0.46,26.00,0.00,0.00,29.90,25.46,0.02,0.61,0.07
00:27:54,-0.09,26.10,0.00,0.00,29.90,25.47,0.05,1.42,0.07
00:27:54,-0.02,26.10,0.00,0.00,29.90,25.47,0.04,1.16,0.07
00:27:54,-0.01,26.10,0.00,0.00,29.90,25.47,0.01,1.04,0.07
00:27:54,-0.01,26.10,0.00,0.00,29.90,25.47,0.03,0.92,0.07
00:27:54,-0.01,26.10,0.00,0.00,29.90,25.47,0.05,1.33,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.48,0.05,1.24,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.48,0.04,1.08,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.48,0.03,0.75,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.48,0.02,0.64,0.07
00:27:54,-0.05,26.10,0.00,0.00,29.90,25.48,0.03,0.75,0.06
00:27:54,-0.04,26.10,0.00,0.00,29.90,25.48,0.03,0.67,0.07
00:27:54,-0.02,26.10,0.00,0.00,29.90,25.49,0.03,0.76,0.07
00:27:54,-0.01,26.10,0.00,0.00,29.90,25.49,0.03,0.96,0.07
00:27:54,-0.01,26.10,0.00,0.00,29.90,25.49,0.03,0.75,0.07
00:27:54,-0.01,26.10,0.00,0.00,29.90,25.49,0.03,0.66,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.49,0.02,0.43,0.07
00:27:54,-0.00,26.00,0.00,0.00,29.90,25.49,0.04,1.07,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.49,0.04,1.07,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.50,0.04,1.07,0.07
00:27:54,-0.00,26.10,0.00,0.00,29.90,25.49,0.03,0.87,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.50,0.03,0.84,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.50,0.04,0.99,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.50,0.04,0.95,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.50,0.03,0.93,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.50,0.03,0.87,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.51,0.04,0.96,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.51,0.03,0.92,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.51,0.02,0.63,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.51,0.04,1.08,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.51,0.03,0.90,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.51,0.03,0.72,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.51,0.02,0.55,0.07
00:27:54,0.00,26.00,0.00,0.00,29.90,25.51,0.04,0.96,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.52,0.03,0.84,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.52,0.03,0.79,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.52,0.04,1.07,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.52,0.03,0.81,0.07
00:27:54,0.00,26.00,0.00,0.00,29.90,25.52,0.02,0.56,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.52,0.03,0.89,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.52,0.03,0.87,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.52,0.02,0.64,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.03,0.93,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.04,0.95,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.03,0.69,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.04,0.96,0.07
00:27:54,0.00,26.00,0.00,0.00,29.90,25.53,0.04,1.08,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.04,1.08,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.02,0.63,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.03,0.93,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.53,0.03,0.90,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.87,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.90,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.04,1.01,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.90,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.87,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.79,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.82,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.76,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.54,0.03,0.72,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.55,0.03,0.85,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.55,0.03,0.72,0.07
00:27:54,0.00,26.00,0.00,0.00,29.90,25.55,0.02,0.50,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.55,0.03,0.72,0.07
00:27:54,0.00,26.00,0.00,0.00,29.90,25.55,0.03,0.72,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.55,0.03,0.90,0.07
00:27:54,0.00,26.00,0.00,0.00,29.90,25.55,0.03,0.85,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.55,0.02,0.66,0.07
00:27:54,0.00,26.00,0.00,0.00,29.90,25.55,0.02,0.61,0.06
00:27:54,0.00,26.10,0.00,0.00,29.90,25.55,0.03,0.90,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.56,0.03,0.96,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.56,0.03,0.92,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.56,0.03,0.90,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.56,0.03,0.87,0.07
00:27:54,0.00,26.10,0.00,0.00,29.90,25.56,0.03,0.81,0.06
00:27:54,0.00,26.10,0.00,0.00,29.90,25.56,0.04,0.99,0.06
00:27:54,0.00,26.10,0.00,0.00,29.90,25.56,0.02,0.46,0.07
00:27:54,-1.11,26.10,0.00,0.00,29.90,25.56,0.03,0.76,0.08
00:27:54,-1.30,26.10,0.00,0.00,29.90,25.56,0.04,0.95,0.08
00:27:54,-1.22,26.10,0.00,0.00,29.90,25.56,0.03,0.78,0.08
00:27:54,-1.42,26.10,0.00,0.00,29.90,25.56,0.03,0.70,0.08
